Id;AnfrageId;CPEId;Typ;ResultNr;LocalScore;GlobalScore;Created
284;52;829379;3;0;0,08888889;0,6309296;2023-07-14 00:23:59.930
285;52;NULL;3;1;NULL;NULL;2023-07-14 00:23:59.950
286;52;826699;2;0;1;0;2023-07-14 00:24:46.297
287;52;NULL;2;1;NULL;NULL;2023-07-14 00:24:46.313
288;52;NULL;1;0;NULL;NULL;2023-07-14 00:26:13.810
289;53;747667;3;0;0,001488095;0,1129336;2023-07-14 00:26:20.337
290;53;747668;3;1;0,001488095;0,1129336;2023-07-14 00:26:20.337
291;53;747669;3;2;0,001488095;0,1129336;2023-07-14 00:26:20.340
292;53;747670;3;3;0,001488095;0,1129336;2023-07-14 00:26:20.340
293;53;747671;3;4;0,001488095;0,1129336;2023-07-14 00:26:20.343
294;53;747672;3;5;0,001488095;0,1129336;2023-07-14 00:26:20.347
295;53;747012;2;0;0,0008865249;0,1314521;2023-07-14 00:27:05.783
296;53;747740;2;1;8,75436E-07;0,1129336;2023-07-14 00:27:05.783
297;53;747882;2;2;8,75436E-07;0,1129336;2023-07-14 00:27:05.783
298;53;747939;2;3;8,75436E-07;0,1129336;2023-07-14 00:27:05.787
299;53;747924;2;4;8,75436E-07;0,1129336;2023-07-14 00:27:05.790
300;53;747269;2;5;0,0008865249;0,1314521;2023-07-14 00:27:05.790
301;53;747667;1;0;0,001488095;0,1129336;2023-07-14 00:28:24.220
302;53;747668;1;1;0,001488095;0,1129336;2023-07-14 00:28:24.223
303;53;747669;1;2;0,001488095;0,1129336;2023-07-14 00:28:24.223
304;53;747670;1;3;0,001488095;0,1129336;2023-07-14 00:28:24.227
305;53;747671;1;4;0,001488095;0,1129336;2023-07-14 00:28:24.227
306;53;747672;1;5;0,001488095;0,1129336;2023-07-14 00:28:24.227
307;54;829379;3;0;0,08888889;0,6309296;2023-07-14 00:28:48.230
308;54;829380;3;1;0,08888889;0,6309296;2023-07-14 00:28:48.247
309;54;829381;3;2;0,08888889;0,6309296;2023-07-14 00:28:48.263
310;54;NULL;3;3;NULL;NULL;2023-07-14 00:28:48.280
311;54;826699;2;0;1;0;2023-07-14 00:29:34.727
312;54;NULL;2;1;NULL;NULL;2023-07-14 00:29:34.740
313;54;NULL;1;0;NULL;NULL;2023-07-14 00:31:03.043
314;55;747676;3;0;0,001488095;0,1129336;2023-07-14 00:31:09.550
315;55;747667;3;1;0,001488095;0,1129336;2023-07-14 00:31:09.550
316;55;747678;3;2;0,001488095;0,1129336;2023-07-14 00:31:09.553
317;55;747670;3;3;0,001488095;0,1129336;2023-07-14 00:31:09.553
318;55;747671;3;4;0,001488095;0,1129336;2023-07-14 00:31:09.557
319;55;747672;3;5;0,001488095;0,1129336;2023-07-14 00:31:09.557
320;55;747676;2;0;8,75436E-07;0,1129336;2023-07-14 00:31:55.330
321;55;747740;2;1;8,75436E-07;0,1129336;2023-07-14 00:31:55.333
322;55;747882;2;2;8,75436E-07;0,1129336;2023-07-14 00:31:55.333
323;55;747939;2;3;8,75436E-07;0,1129336;2023-07-14 00:31:55.333
324;55;745279;2;4;0,0009874918;0,09441511;2023-07-14 00:31:55.333
325;55;747667;2;5;8,75436E-07;0,1129336;2023-07-14 00:31:55.337
326;55;747676;1;0;0,001488095;0,1129336;2023-07-14 00:33:09.937
327;55;747667;1;1;0,001488095;0,1129336;2023-07-14 00:33:09.937
328;55;747678;1;2;0,001488095;0,1129336;2023-07-14 00:33:09.940
329;55;747670;1;3;0,001488095;0,1129336;2023-07-14 00:33:09.947
330;55;747671;1;4;0,001488095;0,1129336;2023-07-14 00:33:09.947
331;55;747672;1;5;0,001488095;0,1129336;2023-07-14 00:33:09.950
332;56;745222;3;0;2,378122E-05;0,1357995;2023-07-14 00:33:17.087
333;56;745223;3;1;2,378122E-05;0,1357995;2023-07-14 00:33:17.087
334;56;745233;3;2;2,378122E-05;0,1357995;2023-07-14 00:33:17.087
335;56;745242;3;3;2,378122E-05;0,1357995;2023-07-14 00:33:17.090
336;56;745257;3;4;2,378122E-05;0,1357995;2023-07-14 00:33:17.090
337;56;745279;3;5;2,378122E-05;0,1357995;2023-07-14 00:33:17.090
338;56;745222;2;0;2,111189E-05;0,1357995;2023-07-14 00:33:57.893
339;56;745223;2;1;2,111189E-05;0,1357995;2023-07-14 00:33:57.893
340;56;745233;2;2;2,111189E-05;0,1357995;2023-07-14 00:33:57.897
341;56;745242;2;3;2,111189E-05;0,1357995;2023-07-14 00:33:57.897
342;56;745257;2;4;2,111189E-05;0,1357995;2023-07-14 00:33:57.897
343;56;745279;2;5;2,111189E-05;0,1357995;2023-07-14 00:33:57.900
344;56;745222;1;0;2,378122E-05;0,1357995;2023-07-14 00:35:12.043
345;56;745223;1;1;2,378122E-05;0,1357995;2023-07-14 00:35:12.043
346;56;745233;1;2;2,378122E-05;0,1357995;2023-07-14 00:35:12.043
347;56;745242;1;3;2,378122E-05;0,1357995;2023-07-14 00:35:12.047
348;56;745257;1;4;2,378122E-05;0,1357995;2023-07-14 00:35:12.047
349;56;745279;1;5;2,378122E-05;0,1357995;2023-07-14 00:35:12.047
350;57;747676;3;0;0,001488095;0,1129336;2023-07-14 00:35:18.780
351;57;747667;3;1;0,001488095;0,1129336;2023-07-14 00:35:18.780
352;57;747678;3;2;0,001488095;0,1129336;2023-07-14 00:35:18.780
353;57;747670;3;3;0,001488095;0,1129336;2023-07-14 00:35:18.783
354;57;747671;3;4;0,001488095;0,1129336;2023-07-14 00:35:18.783
355;57;747672;3;5;0,001488095;0,1129336;2023-07-14 00:35:18.783
356;57;747676;2;0;8,75436E-07;0,1129336;2023-07-14 00:36:05.833
357;57;747740;2;1;8,75436E-07;0,1129336;2023-07-14 00:36:05.837
358;57;747882;2;2;8,75436E-07;0,1129336;2023-07-14 00:36:05.837
359;57;747939;2;3;8,75436E-07;0,1129336;2023-07-14 00:36:05.840
360;57;745279;2;4;0,0009874918;0,09441511;2023-07-14 00:36:05.840
361;57;747667;2;5;8,75436E-07;0,1129336;2023-07-14 00:36:05.840
362;57;747676;1;0;0,001488095;0,1129336;2023-07-14 00:37:20.343
363;57;747667;1;1;0,001488095;0,1129336;2023-07-14 00:37:20.347
364;57;747678;1;2;0,001488095;0,1129336;2023-07-14 00:37:20.347
365;57;747670;1;3;0,001488095;0,1129336;2023-07-14 00:37:20.347
366;57;747671;1;4;0,001488095;0,1129336;2023-07-14 00:37:20.350
367;57;747672;1;5;0,001488095;0,1129336;2023-07-14 00:37:20.350
368;58;747668;3;0;0,001488095;0,1129336;2023-07-14 00:37:26.947
369;58;747669;3;1;0,001488095;0,1129336;2023-07-14 00:37:26.950
370;58;747676;3;2;0,001488095;0,1129336;2023-07-14 00:37:26.950
371;58;747667;3;3;0,001488095;0,1129336;2023-07-14 00:37:26.953
372;58;747670;3;4;0,001488095;0,1129336;2023-07-14 00:37:26.953
373;58;747671;3;5;0,001488095;0,1129336;2023-07-14 00:37:26.957
374;58;747269;2;0;0,0008865249;0,1314521;2023-07-14 00:38:13.293
375;58;747924;2;1;8,75436E-07;0,1129336;2023-07-14 00:38:13.293
376;58;747012;2;2;0,0008865249;0,1314521;2023-07-14 00:38:13.293
377;58;747740;2;3;8,75436E-07;0,1129336;2023-07-14 00:38:13.297
378;58;747882;2;4;8,75436E-07;0,1129336;2023-07-14 00:38:13.297
379;58;747939;2;5;8,75436E-07;0,1129336;2023-07-14 00:38:13.297
380;58;747668;1;0;0,001488095;0,1129336;2023-07-14 00:39:30.353
381;58;747669;1;1;0,001488095;0,1129336;2023-07-14 00:39:30.357
382;58;747676;1;2;0,001488095;0,1129336;2023-07-14 00:39:30.357
383;58;747667;1;3;0,001488095;0,1129336;2023-07-14 00:39:30.357
384;58;747670;1;4;0,001488095;0,1129336;2023-07-14 00:39:30.360
385;58;747671;1;5;0,001488095;0,1129336;2023-07-14 00:39:30.360
386;59;416046;3;0;9,756479E-05;0,1294009;2023-07-14 00:40:17.490
387;59;416047;3;1;9,756479E-05;0,1294009;2023-07-14 00:40:17.493
388;59;416048;3;2;9,756479E-05;0,1294009;2023-07-14 00:40:17.493
389;59;416049;3;3;9,756479E-05;0,1294009;2023-07-14 00:40:17.497
390;59;416050;3;4;9,756479E-05;0,1294009;2023-07-14 00:40:17.497
391;59;416051;3;5;9,756479E-05;0,1294009;2023-07-14 00:40:17.497
392;59;434678;2;0;0,009920635;0,1294009;2023-07-14 00:41:04.250
393;59;434679;2;1;0,009920635;0,1294009;2023-07-14 00:41:04.257
394;59;434680;2;2;0,009920635;0,1294009;2023-07-14 00:41:04.260
395;59;434681;2;3;0,009920635;0,1294009;2023-07-14 00:41:04.260
396;59;434682;2;4;0,009920635;0,1294009;2023-07-14 00:41:04.260
397;59;434683;2;5;0,009920635;0,1294009;2023-07-14 00:41:04.263
398;59;NULL;1;0;NULL;NULL;2023-07-14 00:42:03.817
399;60;745222;3;0;2,378122E-05;0,1357995;2023-07-14 00:42:10.953
400;60;745223;3;1;2,378122E-05;0,1357995;2023-07-14 00:42:10.953
401;60;745233;3;2;2,378122E-05;0,1357995;2023-07-14 00:42:10.957
402;60;745242;3;3;2,378122E-05;0,1357995;2023-07-14 00:42:10.957
403;60;745257;3;4;2,378122E-05;0,1357995;2023-07-14 00:42:10.960
404;60;745279;3;5;2,378122E-05;0,1357995;2023-07-14 00:42:10.960
405;60;745222;2;0;2,111189E-05;0,1357995;2023-07-14 00:42:53.033
406;60;745223;2;1;2,111189E-05;0,1357995;2023-07-14 00:42:53.037
407;60;745233;2;2;2,111189E-05;0,1357995;2023-07-14 00:42:53.037
408;60;745242;2;3;2,111189E-05;0,1357995;2023-07-14 00:42:53.040
409;60;745257;2;4;2,111189E-05;0,1357995;2023-07-14 00:42:53.040
410;60;745279;2;5;2,111189E-05;0,1357995;2023-07-14 00:42:53.043
411;60;745222;1;0;2,378122E-05;0,1357995;2023-07-14 00:44:09.190
412;60;745223;1;1;2,378122E-05;0,1357995;2023-07-14 00:44:09.190
413;60;745233;1;2;2,378122E-05;0,1357995;2023-07-14 00:44:09.193
414;60;745242;1;3;2,378122E-05;0,1357995;2023-07-14 00:44:09.193
415;60;745257;1;4;2,378122E-05;0,1357995;2023-07-14 00:44:09.193
416;60;745279;1;5;2,378122E-05;0,1357995;2023-07-14 00:44:09.197
417;61;825650;3;0;0,01333333;0,1919757;2023-07-14 00:44:16.287
418;61;NULL;3;1;NULL;NULL;2023-07-14 00:44:16.287
419;61;825268;2;0;0,00344086;0,1686131;2023-07-14 00:44:57.530
420;61;825269;2;1;0,00344086;0,1686131;2023-07-14 00:44:57.540
421;61;825270;2;2;0,00344086;0,1686131;2023-07-14 00:44:57.543
422;61;825271;2;3;0,00344086;0,1686131;2023-07-14 00:44:57.543
423;61;825272;2;4;0,00344086;0,1686131;2023-07-14 00:44:57.547
424;61;825273;2;5;0,00344086;0,1686131;2023-07-14 00:44:57.550
425;61;NULL;1;0;NULL;NULL;2023-07-14 00:46:11.197
426;62;829787;3;0;0,01333333;0,1919757;2023-07-14 00:46:18.143
427;62;825648;3;1;0,01333333;0,1919757;2023-07-14 00:46:18.143
428;62;825649;3;2;0,01333333;0,1919757;2023-07-14 00:46:18.147
429;62;825650;3;3;0,01333333;0,1919757;2023-07-14 00:46:18.147
430;62;NULL;3;4;NULL;NULL;2023-07-14 00:46:18.147
431;62;825269;2;0;0,00344086;0,1686131;2023-07-14 00:46:58.700
432;62;825270;2;1;0,00344086;0,1686131;2023-07-14 00:46:58.703
433;62;825271;2;2;0,00344086;0,1686131;2023-07-14 00:46:58.703
434;62;825272;2;3;0,00344086;0,1686131;2023-07-14 00:46:58.703
435;62;825273;2;4;0,00344086;0,1686131;2023-07-14 00:46:58.707
436;62;825275;2;5;0,00344086;0,1686131;2023-07-14 00:46:58.707
437;62;NULL;1;0;NULL;NULL;2023-07-14 00:48:13.070
438;63;747676;3;0;0,001488095;0,1129336;2023-07-14 00:48:19.850
439;63;747667;3;1;0,001488095;0,1129336;2023-07-14 00:48:19.860
440;63;747670;3;2;0,001488095;0,1129336;2023-07-14 00:48:19.873
441;63;747671;3;3;0,001488095;0,1129336;2023-07-14 00:48:19.880
442;63;747672;3;4;0,001488095;0,1129336;2023-07-14 00:48:19.897
443;63;747678;3;5;0,001488095;0,1129336;2023-07-14 00:48:19.903
444;63;747009;2;0;0,0008865249;0,1314521;2023-07-14 00:49:05.813
445;63;745295;2;1;0,0009874918;0,09441511;2023-07-14 00:49:05.817
446;63;747676;2;2;8,75436E-07;0,1129336;2023-07-14 00:49:05.817
447;63;747074;2;3;0,0008865249;0,1314521;2023-07-14 00:49:05.820
448;63;745279;2;4;0,0009874918;0,09441511;2023-07-14 00:49:05.820
449;63;745290;2;5;0,0009874918;0,09441511;2023-07-14 00:49:05.820
450;63;747676;1;0;0,001488095;0,1129336;2023-07-14 00:50:22.440
451;63;747667;1;1;0,001488095;0,1129336;2023-07-14 00:50:22.443
452;63;747670;1;2;0,001488095;0,1129336;2023-07-14 00:50:22.443
453;63;747671;1;3;0,001488095;0,1129336;2023-07-14 00:50:22.447
454;63;747672;1;4;0,001488095;0,1129336;2023-07-14 00:50:22.447
455;63;747678;1;5;0,001488095;0,1129336;2023-07-14 00:50:22.447
456;64;745295;3;0;2,378122E-05;0,1357995;2023-07-14 00:50:29.717
457;64;745279;3;1;2,378122E-05;0,1357995;2023-07-14 00:50:29.720
458;64;745290;3;2;2,378122E-05;0,1357995;2023-07-14 00:50:29.720
459;64;745302;3;3;2,378122E-05;0,1357995;2023-07-14 00:50:29.720
460;64;745305;3;4;2,378122E-05;0,1357995;2023-07-14 00:50:29.720
461;64;745233;3;5;2,378122E-05;0,1357995;2023-07-14 00:50:29.723
462;64;745295;2;0;2,111189E-05;0,1357995;2023-07-14 00:51:10.470
463;64;745279;2;1;2,111189E-05;0,1357995;2023-07-14 00:51:10.470
464;64;745290;2;2;2,111189E-05;0,1357995;2023-07-14 00:51:10.470
465;64;745302;2;3;2,111189E-05;0,1357995;2023-07-14 00:51:10.473
466;64;745305;2;4;2,111189E-05;0,1357995;2023-07-14 00:51:10.473
467;64;745216;2;5;0,006122449;0,09441511;2023-07-14 00:51:10.473
468;64;745295;1;0;2,378122E-05;0,1357995;2023-07-14 00:52:25.373
469;64;745279;1;1;2,378122E-05;0,1357995;2023-07-14 00:52:25.373
470;64;745290;1;2;2,378122E-05;0,1357995;2023-07-14 00:52:25.373
471;64;745302;1;3;2,378122E-05;0,1357995;2023-07-14 00:52:25.377
472;64;745305;1;4;2,378122E-05;0,1357995;2023-07-14 00:52:25.377
473;64;745233;1;5;2,378122E-05;0,1357995;2023-07-14 00:52:25.377
474;65;993511;3;0;1,331414E-07;0,108005;2023-07-14 00:52:32.460
475;65;993512;3;1;1,331414E-07;0,108005;2023-07-14 00:52:32.460
476;65;993513;3;2;1,331414E-07;0,108005;2023-07-14 00:52:32.463
477;65;993521;3;3;1,331414E-07;0,108005;2023-07-14 00:52:32.463
478;65;993539;3;4;1,331414E-07;0,108005;2023-07-14 00:52:32.467
479;65;993541;3;5;1,331414E-07;0,108005;2023-07-14 00:52:32.467
480;65;993511;2;0;1,884389E-08;0,108005;2023-07-14 00:53:13.287
481;65;993512;2;1;1,884389E-08;0,108005;2023-07-14 00:53:13.287
482;65;993513;2;2;1,884389E-08;0,108005;2023-07-14 00:53:13.287
483;65;993521;2;3;1,884389E-08;0,108005;2023-07-14 00:53:13.290
484;65;993539;2;4;1,884389E-08;0,108005;2023-07-14 00:53:13.290
485;65;993541;2;5;1,884389E-08;0,108005;2023-07-14 00:53:13.290
486;65;993511;1;0;1,331414E-07;0,108005;2023-07-14 00:54:42.840
487;65;993512;1;1;1,331414E-07;0,108005;2023-07-14 00:54:42.843
488;65;993513;1;2;1,331414E-07;0,108005;2023-07-14 00:54:42.843
489;65;993521;1;3;1,331414E-07;0,108005;2023-07-14 00:54:42.847
490;65;993539;1;4;1,331414E-07;0,108005;2023-07-14 00:54:42.850
491;65;993541;1;5;1,331414E-07;0,108005;2023-07-14 00:54:42.850
492;66;829773;3;0;0,01846154;0,2153382;2023-07-14 00:55:07.457
493;66;829774;3;1;0,01846154;0,2153382;2023-07-14 00:55:07.457
494;66;829775;3;2;0,01846154;0,2153382;2023-07-14 00:55:07.460
495;66;829776;3;3;0,01846154;0,2153382;2023-07-14 00:55:07.460
496;66;829777;3;4;0,01846154;0,2153382;2023-07-14 00:55:07.460
497;66;829778;3;5;0,01846154;0,2153382;2023-07-14 00:55:07.463
498;66;NULL;2;0;NULL;NULL;2023-07-14 00:55:53.963
499;66;NULL;1;0;NULL;NULL;2023-07-14 00:57:08.940
500;67;745221;3;0;2,378122E-05;0,1357995;2023-07-14 00:57:16.173
501;67;745222;3;1;2,378122E-05;0,1357995;2023-07-14 00:57:16.173
502;67;745220;3;2;2,378122E-05;0,1357995;2023-07-14 00:57:16.177
503;67;745223;3;3;2,378122E-05;0,1357995;2023-07-14 00:57:16.177
504;67;745233;3;4;2,378122E-05;0,1357995;2023-07-14 00:57:16.177
505;67;745242;3;5;2,378122E-05;0,1357995;2023-07-14 00:57:16.180
506;67;745221;2;0;2,111189E-05;0,1357995;2023-07-14 00:57:56.643
507;67;745222;2;1;2,111189E-05;0,1357995;2023-07-14 00:57:56.647
508;67;745219;2;2;0,006122449;0,09441511;2023-07-14 00:57:56.647
509;67;745220;2;3;2,111189E-05;0,1357995;2023-07-14 00:57:56.650
510;67;745223;2;4;2,111189E-05;0,1357995;2023-07-14 00:57:56.650
511;67;745233;2;5;2,111189E-05;0,1357995;2023-07-14 00:57:56.650
512;67;745221;1;0;2,378122E-05;0,1357995;2023-07-14 00:59:12.153
513;67;745222;1;1;2,378122E-05;0,1357995;2023-07-14 00:59:12.157
514;67;745220;1;2;2,378122E-05;0,1357995;2023-07-14 00:59:12.157
515;67;745223;1;3;2,378122E-05;0,1357995;2023-07-14 00:59:12.157
516;67;745233;1;4;2,378122E-05;0,1357995;2023-07-14 00:59:12.160
517;67;745242;1;5;2,378122E-05;0,1357995;2023-07-14 00:59:12.160
518;68;829773;3;0;0,01846154;0,2153382;2023-07-14 00:59:36.830
519;68;829774;3;1;0,01846154;0,2153382;2023-07-14 00:59:36.850
520;68;829775;3;2;0,01846154;0,2153382;2023-07-14 00:59:36.877
521;68;829776;3;3;0,01846154;0,2153382;2023-07-14 00:59:36.890
522;68;829777;3;4;0,01846154;0,2153382;2023-07-14 00:59:36.907
523;68;829778;3;5;0,01846154;0,2153382;2023-07-14 00:59:36.923
524;68;NULL;2;0;NULL;NULL;2023-07-14 01:00:22.397
525;68;NULL;1;0;NULL;NULL;2023-07-14 01:01:37.250
526;69;416046;3;0;9,756479E-05;0,1294009;2023-07-14 01:02:25.103
527;69;416047;3;1;9,756479E-05;0,1294009;2023-07-14 01:02:25.103
528;69;416048;3;2;9,756479E-05;0,1294009;2023-07-14 01:02:25.103
529;69;416049;3;3;9,756479E-05;0,1294009;2023-07-14 01:02:25.107
530;69;416050;3;4;9,756479E-05;0,1294009;2023-07-14 01:02:25.107
531;69;416051;3;5;9,756479E-05;0,1294009;2023-07-14 01:02:25.107
532;69;994024;2;0;0,01736111;0,1294009;2023-07-14 01:03:11.620
533;69;994025;2;1;0,01736111;0,1294009;2023-07-14 01:03:11.620
534;69;994026;2;2;0,01736111;0,1294009;2023-07-14 01:03:11.623
535;69;994027;2;3;0,01736111;0,1294009;2023-07-14 01:03:11.623
536;69;994028;2;4;0,01736111;0,1294009;2023-07-14 01:03:11.627
537;69;994029;2;5;0,01736111;0,1294009;2023-07-14 01:03:11.627
538;69;NULL;1;0;NULL;NULL;2023-07-14 01:04:10.843
539;70;829379;3;0;0,05797102;0,6309296;2023-07-14 01:04:35.937
540;70;829380;3;1;0,05797102;0,6309296;2023-07-14 01:04:35.957
541;70;829381;3;2;0,05797102;0,6309296;2023-07-14 01:04:35.973
542;70;NULL;3;3;NULL;NULL;2023-07-14 01:04:35.993
543;70;829783;2;0;0,03726708;0,2153382;2023-07-14 01:05:22.347
544;70;829784;2;1;0,03726708;0,2153382;2023-07-14 01:05:22.347
545;70;829785;2;2;0,03726708;0,2153382;2023-07-14 01:05:22.350
546;70;829786;2;3;0,03726708;0,2153382;2023-07-14 01:05:22.350
547;70;825191;2;4;0,04347826;0,4999999;2023-07-14 01:05:22.353
548;70;825192;2;5;0,04347826;0,4999999;2023-07-14 01:05:22.353
549;70;NULL;1;0;NULL;NULL;2023-07-14 01:07:08.330
550;71;747676;3;0;0,001488095;0,1129336;2023-07-14 01:07:15.083
551;71;747667;3;1;0,001488095;0,1129336;2023-07-14 01:07:15.083
552;71;747678;3;2;0,001488095;0,1129336;2023-07-14 01:07:15.083
553;71;747670;3;3;0,001488095;0,1129336;2023-07-14 01:07:15.087
554;71;747671;3;4;0,001488095;0,1129336;2023-07-14 01:07:15.087
555;71;747672;3;5;0,001488095;0,1129336;2023-07-14 01:07:15.087
556;71;747676;2;0;8,75436E-07;0,1129336;2023-07-14 01:08:01.250
557;71;747740;2;1;8,75436E-07;0,1129336;2023-07-14 01:08:01.253
558;71;747882;2;2;8,75436E-07;0,1129336;2023-07-14 01:08:01.253
559;71;747939;2;3;8,75436E-07;0,1129336;2023-07-14 01:08:01.253
560;71;745279;2;4;0,0009874918;0,09441511;2023-07-14 01:08:01.257
561;71;747667;2;5;8,75436E-07;0,1129336;2023-07-14 01:08:01.257
562;71;747676;1;0;0,001488095;0,1129336;2023-07-14 01:09:21.110
563;71;747667;1;1;0,001488095;0,1129336;2023-07-14 01:09:21.110
564;71;747678;1;2;0,001488095;0,1129336;2023-07-14 01:09:21.113
565;71;747670;1;3;0,001488095;0,1129336;2023-07-14 01:09:21.113
